path,container,payload,mode,width,height,alpha_min_max,transparent_pixels,partial_alpha_pixels,opaque_pixels,container_sha256,payload_sha256
src/bin/Data/Interface/MacroUI/MacroUI_Gauge_Bar_(Y).OZJ,.OZJ,original/Interface/MacroUI/MacroUI_Gauge_Bar_(Y).jpg,RGB,152,4,"[255, 255]",0,0,608,e6750eac4d3bd06763bcee2d2e2f31aa437b8fa68b74c3d01b5078453187dc60,e51b9b495fa9dfcba0cd56bbf806e33be1e8a9acb3cff79d5c1b7e5ef3c13120
src/bin/Data/Interface/MacroUI/MacroUI_Gauge_Frame.OZT,.OZT,original/Interface/MacroUI/MacroUI_Gauge_Frame.tga,RGBA,156,8,"[0, 255]",2,0,1246,677fe4b278310c2119ca938b2a440d524741f108e5612c3d3883eeee80994521,608e369e6866907fc09bc549533bcd42152f07995729973c9c996a6842ea3fae
src/bin/Data/Interface/MacroUI/MacroUI_InputNumber.OZT,.OZT,original/Interface/MacroUI/MacroUI_InputNumber.tga,RGBA,28,15,"[0, 255]",82,0,338,ce701a264411ed268a12e9786135efc187bb4a8a26ed2c4e5fc7ff184bc7bfab,5fa0768238b3a564f7b7cb5f8b69d07b57059ab076bf4c22ce381053b3d1f915
src/bin/Data/Interface/MacroUI/MacroUI_InputString.OZT,.OZT,original/Interface/MacroUI/MacroUI_InputString.tga,RGBA,93,15,"[0, 255]",212,0,1183,809f71c2112293b68d37753ccc1ec390b4e92cadcf7830d572784f6ec8d7ce7a,c08a313e4daac284f1a1d64bc75b5baffb506e49b18cb2891821971b8b455c69
src/bin/Data/Interface/MacroUI/MacroUI_OptionButton.OZT,.OZT,original/Interface/MacroUI/MacroUI_OptionButton.tga,RGBA,15,30,"[0, 255]",152,84,214,36b449eb4a6c2a929e6d41db0529ac2ced7a26a782df6267bbd3976af7e6886e,d829acaf0b692a40a3da0a26bae16c2c5d04a4eb52e971ca98a39f75cba17c7f
src/bin/Data/Interface/MacroUI/MacroUI_RangeMinus.OZT,.OZT,original/Interface/MacroUI/MacroUI_RangeMinus.tga,RGBA,16,30,"[87, 255]",0,36,444,8a9b8ecddfbfdeea967026e79205cd80162e60a3b286061d135c875b1a247366,0807e74cdd22d6a662656d4690c4a3549c2a4484d09e03d2de926fcfe6c12331
src/bin/Data/Interface/MacroUI/MacroUI_Setup.OZT,.OZT,original/Interface/MacroUI/MacroUI_Setup.tga,RGBA,18,40,"[0, 255]",144,0,576,b2fd0d1047ea4b6472be5d00920a0d3c3957f3df8bf505bac8cbf2a0b211ea9f,e149ac31eadc00520ae3dbbabc551e0b2f96284f418d5678f9ba0eb7b8ff970e
src/bin/Data/Interface/MacroUI/MacroUI_Start.OZT,.OZT,original/Interface/MacroUI/MacroUI_Start.tga,RGBA,18,40,"[0, 255]",144,0,576,077afc237c9a4620aa342461a0f8dd632e060967ac9e2b7f9f45a4b8482fea54,2123042fae42071713601b088fd60ea7c1ea862db5330c59dfe42123e5ad75e4
src/bin/Data/Interface/MacroUI/MacroUI_Stop.OZT,.OZT,original/Interface/MacroUI/MacroUI_Stop.tga,RGBA,18,40,"[0, 255]",144,0,576,64c2d7b798f23a3b9da0b3878d7f591627ddf7e56cacf448e31596b83be3756b,fce97bd78356aa19bf785dfc0db7fb57e64e412ca44285bb62b19c3d4c5bb460
src/bin/Data/Interface/MacroUI/Minimap_positionC.OZT,.OZT,original/Interface/MacroUI/Minimap_positionC.tga,RGBA,73,20,"[0, 255]",350,83,1027,065fdda86971366b5ee167fa489e39cb11b44f7e71284c6b4b290d8d59f86188,ca73b1173431f6b894870f638796cca6de5ae7107a239acef75283b9838cf07e
src/bin/Data/Interface/MapNameAddStrife.OZT,.OZT,original/Interface/MapNameAddStrife.tga,RGBA,166,28,"[0, 255]",2868,531,1249,660a0d5d83c98d4cb13ee4bfbba01da92744d369b7eb895a3b4f1cef53b1c22c,3e6d15925eb4d601baaf31597fe2e9b2e35df546c0dd75a925bb52403ee8b6a2
src/bin/Data/Interface/MapName_Karutan.OZT,.OZT,original/Interface/MapName_Karutan.tga,RGBA,166,90,"[0, 255]",8659,1692,4589,483541aa30163cf3826971803d71ad28b33e199e13cc943fe9cdc9246ea425b8,c8d82ba79b4181844ee0be26aaf9bf8e432eb824e43daf543f6ad13edf454431
src/bin/Data/Interface/MapName_MarketRolen.OZT,.OZT,original/Interface/MapName_MarketRolen.tga,RGBA,166,90,"[0, 255]",7923,1800,5217,d9dcefef0912a0eace8a5efacb3d7cd8342723d2c29a357f42771771e029c80e,12b07d558192bcf7722bd51e413531609d02e185c4dfc7b0338aec814d0b3764
src/bin/Data/Interface/Master_arrow(D).OZT,.OZT,original/Interface/Master_arrow(D).tga,RGBA,15,19,"[0, 255]",124,23,138,c53a1edd782b0c0392cc898846884460e7c71fae5cf3ca9116a60562ee7d449f,6ecb4eec677701b75fc9535a6eb1bb8b014fbe6ce91cf09d01b38dcd86dabb31
src/bin/Data/Interface/Master_arrow(R).OZT,.OZT,original/Interface/Master_arrow(R).tga,RGBA,19,15,"[0, 255]",124,23,138,2801d8b5561142078679d8e82fc617fd77b0da92e17be286e883c9dbd5d44d47,5d55211e124ccc20f10260b976aef867368cee0879ac97fe4c836edc24c747d5
src/bin/Data/Interface/Master_back.OZJ,.OZJ,original/Interface/Master_back.jpg,RGB,512,512,"[255, 255]",0,0,262144,3b98e225c90bfce218369d251a49b4623b8b001e8c45dcca368127cbbe61ff3e,a71a3e6bafeb7d1cddd4f807b8be68c60bec37246e168da9fb0f51da7a704320
src/bin/Data/Interface/Master_skillbox.OZT,.OZT,original/Interface/Master_skillbox.tga,RGBA,44,43,"[0, 255]",268,81,1543,d9438e477bfba8c415b380aa004f4f90c198331db4a2d48b7a92be89ac396035,940890e80565d1c73e0cf5f81ea87f724d9c7e8edc6fcd2e219a49cb415ba97f
src/bin/Data/Interface/Menu01.OZJ,.OZJ,original/Interface/Menu01.jpg,RGB,256,48,"[255, 255]",0,0,12288,373bd12916e3f92af51f3c54dfdba256edab76e5a8284478ddf87dc2f24f6999,df3b45c67004c76a4048954230238231e65bb6e053fb61a96a52243ac0cc6069
src/bin/Data/Interface/Menu03.OZJ,.OZJ,original/Interface/Menu03.jpg,RGB,256,48,"[255, 255]",0,0,12288,0a25e2a1f12a61d97d7ee14edd690fc01515bc43e89ae49c0bf9d43951dc4dd7,30e1e8633f3b6842d02dca17ed8df691a78162d3e442d8305b26d9d4c283db5e
src/bin/Data/Interface/Miniframe.OZT,.OZT,original/Interface/Miniframe.tga,RGBA,128,193,"[0, 255]",15394,138,9172,34ebb3b8e28a16c87a434fbf7e6bb53bf75e59d87f06598441b349da058e1aaf,b179c5295c10cc492c696b47f0a54d5af28f7c1a3263c5518817dd1686071567
src/bin/Data/Interface/Minimap46.OZJ,.OZJ,original/Interface/Minimap46.jpg,RGB,128,128,"[255, 255]",0,0,16384,99fdb3e07af11a49e65fcf250c9841c4564b664650e91fad1e15af595dd08c1a,b906c2c97d6058e074b909b816e4de55129d54bb72c4c6189cf856eb0e192722
src/bin/Data/Interface/Minimap47.OZJ,.OZJ,original/Interface/Minimap47.jpg,RGB,128,128,"[255, 255]",0,0,16384,99fdb3e07af11a49e65fcf250c9841c4564b664650e91fad1e15af595dd08c1a,b906c2c97d6058e074b909b816e4de55129d54bb72c4c6189cf856eb0e192722
src/bin/Data/Interface/Minimap_positionA.OZT,.OZT,original/Interface/Minimap_positionA.tga,RGBA,22,25,"[0, 255]",95,71,384,f725a4529fb6dea457ceda15e4a019111b6aa41c230b11810f3cb0146649ef87,90a2a53e7cf84a28ea7fc89806fc1eb874d458e859407d7659dd59b6350dbfcd
src/bin/Data/Interface/Minimap_positionB.OZT,.OZT,original/Interface/Minimap_positionB.tga,RGBA,26,25,"[0, 255]",204,6,440,10e90bdef56407964b800549549fd70274bbf3b7c9924d01413b1c1f92eb76d4,ce1e4cbb2928140b9b5e74d281ed72c8eb11717381f47d57ce0a1fe70045d1f1
src/bin/Data/Interface/Minimap_positionC.OZT,.OZT,original/Interface/Minimap_positionC.tga,RGBA,22,25,"[0, 255]",350,47,153,29925281480dd50aedbeada84ddf2906a31cfa5ef067451ecf4e4775ad34d07d,992156635af205be6626f0dd2ea82e6495e7a5eb290bf261dd08315c68d36362
src/bin/Data/Interface/MonsterCount.OZT,.OZT,original/Interface/MonsterCount.tga,RGBA,86,80,"[0, 255]",2033,215,4632,da36519d60cbabc41ec7805f62f9d011f91f8453e46368d9083eb2d4900721b4,7508cebacd2094f294df9055bd64a4bcd64549a33205807d331a5fee862ced82
src/bin/Data/Interface/New_lo_back_01.OZJ,.OZJ,original/Interface/New_lo_back_01.jpg,RGB,400,69,"[255, 255]",0,0,27600,ef0872fed6b8f420155e4f3685b2d1d5a9fb8c779c1143fb013c4a1d09b973cf,dc2af524940061d77a0c67a7c175797fd167dec239803eec610b1dc841306da3
src/bin/Data/Interface/New_lo_back_02.OZJ,.OZJ,original/Interface/New_lo_back_02.jpg,RGB,400,69,"[255, 255]",0,0,27600,8770c7b342ee3c205bf3147b0498a351676da09c2b66b8e855c2f0bea1cd34af,a7ada742433bc1b457e6b22c8c8652d863578de87e9c8112ec7fa881b8fd3397
src/bin/Data/Interface/New_lo_mu_logo.OZT,.OZT,original/Interface/New_lo_mu_logo.tga,RGBA,106,49,"[0, 255]",1376,579,3239,84f848a6db29a9f5627fc1ed609d172714abb2779d7802bf6710b0a21dfaeaf6,05ee3df17aff40e20a548f3f545af39c9ab6f8b646befa586d21026361cee457
src/bin/Data/Interface/New_lo_webzen_logo.OZT,.OZT,original/Interface/New_lo_webzen_logo.tga,RGBA,53,46,"[0, 255]",1326,1107,5,af3e00ed26d085612699a9381294704d2e6c4174d343a082ddbacf136a2d4e1f,2d037ed6f95979df8696e718b5aba6cb1d81d56f9cbb951fa862b51b16f0743a
src/bin/Data/Interface/Newui_Pet_Lifebar01.OZJ,.OZJ,original/Interface/Newui_Pet_Lifebar01.jpg,RGB,151,12,"[255, 255]",0,0,1812,12b1d6e0c4169804fa6bd547cb08bffb7f1de20dd0e5204da9c29dce9f086b85,3ef139c4fdf0c3d718db9aca96bae38df211cf832689045aeaed9d3117608408
src/bin/Data/Interface/Newui_Pet_Lifebar02.OZJ,.OZJ,original/Interface/Newui_Pet_Lifebar02.jpg,RGB,147,8,"[255, 255]",0,0,1176,7a824f72c6f5228227b487645d12bbb3ac1d06addc5f50d7b0a304587215cf20,c35a619582ab08032f69794a35bffafd33a12107509c5e9c10d465d05be2a579
src/bin/Data/Interface/No_i0.OZT,.OZT,original/Interface/No_i0.tga,RGBA,56,66,"[0, 255]",909,229,2558,5b2f25ef5e0a9528be10969e0db9ae1729eb15ee43eaf22fc2b4de11dbdb98c6,9bc5cedf91bd6196a5d70d0833b6f31d7a3f15c75437f0b31033d6633d4ecabc
src/bin/Data/Interface/No_i1.OZT,.OZT,original/Interface/No_i1.tga,RGBA,56,66,"[0, 255]",1874,178,1644,69091dbf36c25461a7fc3e8fe03836ed7551ef8a08d30cc6aaeae129a5cbeaa8,a780df90ee0f66be2d07a6a5e56f55a46c6f2f400db01d0111952185c2b7daeb
src/bin/Data/Interface/No_i2.OZT,.OZT,original/Interface/No_i2.tga,RGBA,56,66,"[0, 255]",960,205,2531,ed5e6adca7173a55ee849c340985b91e1e562dcc0d2035e8ddee26a81cdb6af0,808d9d6fe585b8bcad3253721d418daef9dd60a60c1798d4aa1a6e447318f09d
src/bin/Data/Interface/No_i3.OZT,.OZT,original/Interface/No_i3.tga,RGBA,56,66,"[0, 255]",1134,242,2320,ac6005bdc6e2d7c07fe270ccc888a9b1e627840c4d4b824988feefbbde557b4a,7a3e390ef31b015ccc4a04b12c5bc5e0f9af54cb2bf68e01f5b27f62b69b1101
src/bin/Data/Interface/No_i4.OZT,.OZT,original/Interface/No_i4.tga,RGBA,56,66,"[0, 255]",1215,185,2296,fd867e004b6c5335dc076f1ef5c8c0bfa71cd2c9db804f171b413aae8f45cb59,d100f6c4ce1fe00be09afb346bca0ae4577134c6807af0becdfe79b790b62168
src/bin/Data/Interface/No_i5.OZT,.OZT,original/Interface/No_i5.tga,RGBA,56,66,"[0, 255]",863,269,2564,1351c2660504045bcdb7dac1d8f10ecfc754f0bb7409905c2117815ed00ec32c,c4c053363ab8170da1b31149831bfba5fbb157e08461baf1d5152d5d48c01504
src/bin/Data/Interface/No_i6.OZT,.OZT,original/Interface/No_i6.tga,RGBA,56,66,"[0, 255]",831,247,2618,3f17464427775f584d728255b48bccb74b80cc9a92605f55b3e5f40dad86f293,33cbda978bf119be20bf3fc4ac1c792b297075ac0e00d6c85b257d0a8bfcef8f
src/bin/Data/Interface/No_i7.OZT,.OZT,original/Interface/No_i7.tga,RGBA,56,66,"[0, 255]",1610,204,1882,362ab6c55683c22986f7396d0aba1da1c51a672888dfc0b78ea10d76a40c89b5,24d99b606f067d1c9aeb51721877df96e983d329c9cb3adbc924d0aba72679da
src/bin/Data/Interface/No_i8.OZT,.OZT,original/Interface/No_i8.tga,RGBA,56,66,"[0, 255]",792,240,2664,ee4c5810f15c764d4bb23fd1985e23face7538170520c673b0a3f017603c68a1,953365ed66821f8468f342dcd762cc74b97e746201f133776a80b775499ef464
src/bin/Data/Interface/No_i9.OZT,.OZT,original/Interface/No_i9.tga,RGBA,56,66,"[0, 255]",833,241,2622,d3183fe768bd12b3279e7de7e07377e93eb6ef72fd0df90ad69087e55697ddb2,df1f1cd12a08e4d4a9cae4f06a2f6eb037ce549bc2df8360b6e89119fdb2aa42
src/bin/Data/Interface/No_m0.OZT,.OZT,original/Interface/No_m0.tga,RGBA,56,66,"[0, 255]",909,229,2558,f0a1ced4f0cda13d64becbc69d664282ee465e47540e9887f38299312b812941,8dc435875d25e0e3d1a40207edafc405be85789b76c28aa8af99fcf62bad8bb9
src/bin/Data/Interface/No_m1.OZT,.OZT,original/Interface/No_m1.tga,RGBA,56,66,"[0, 255]",1874,178,1644,bca610f87cd986d22e001ccf7f51ba9500c65d82f000fbbe0c83bc695cb3de92,3a437b09fc987bc6da5bb6668109b2bdb1daa7c77e440b378c12a1d98cee1c05
src/bin/Data/Interface/No_m2.OZT,.OZT,original/Interface/No_m2.tga,RGBA,56,66,"[0, 255]",960,205,2531,8c3d25547df029b57e15b20606d523711b0bd9b5ac32aeea5f41086b88c57fe7,89d4f6cb10671d022cfeacee91b5d3816ceea83988da29639ae163a77e9263d0
src/bin/Data/Interface/No_m3.OZT,.OZT,original/Interface/No_m3.tga,RGBA,56,66,"[0, 255]",1134,242,2320,0f690250d4c16ef7df00ceb9db769155b39bf82940dcaf60c85b53b20a53b161,e547078ef0d01905ca515280f6ab8fdf302f0fc62b64e57b6d859285c467c4d5
src/bin/Data/Interface/No_m4.OZT,.OZT,original/Interface/No_m4.tga,RGBA,56,66,"[0, 255]",1215,185,2296,949c2a3c9cbdca70757548f8c5386c171c8bba792bb2abcf707bd5c027c06a10,86685c89fdec920a58c7fc6dac42274be87f3bbb620e60780dae626370c726da
src/bin/Data/Interface/No_m5.OZT,.OZT,original/Interface/No_m5.tga,RGBA,56,66,"[0, 255]",863,269,2564,d8a6aa4e3d652a9d2f959216a7677a9c5dfc098326fd9ddb6970e4033d4e0694,00b1e2d4eb626e5312ba7e01eadad407841d436f8682b79a405855e0c62b3a2b
src/bin/Data/Interface/No_m6.OZT,.OZT,original/Interface/No_m6.tga,RGBA,56,66,"[0, 255]",831,247,2618,4c39d4421b6e8fcd324ea1a66336c5cb307d037571864e7c59fa2338619c7a67,8c2306d95339caadb44b28c5111df3321920b198d51f3681c2b4837e2724378a
src/bin/Data/Interface/No_m7.OZT,.OZT,original/Interface/No_m7.tga,RGBA,56,66,"[0, 255]",1610,204,1882,da8a69ded8177b3c50cab517248e272ec1b45192b641b43e01b0c22fabd82b84,755d040507ade0cb7a7060ac9d428e45233a4bcd986f71540db16b4d65496b20
src/bin/Data/Interface/No_m8.OZT,.OZT,original/Interface/No_m8.tga,RGBA,56,66,"[0, 255]",792,240,2664,028b802d75185e857e57daac681bff406962824f9f82043b8ca2516d8e811496,36961031d60344cedf26cfc0dfb8633a0e20cff5a7648a511e4cc970ea876f41
src/bin/Data/Interface/No_m9.OZT,.OZT,original/Interface/No_m9.tga,RGBA,56,66,"[0, 255]",833,241,2622,7c3cbbf479dc39b7d7b21da8fc21359ae3e86ef0086d1385c99393db8b013569,7cbb2ca436a8a884dabaa2cce5ba49055c77279b3eea8012a77f15cf821e70b7
src/bin/Data/Interface/Pk_box.OZT,.OZT,original/Interface/Pk_box.tga,RGBA,57,17,"[0, 255]",565,1,403,c4a528d7452358218847c012f95ed293a40bd7a3ced31539e9253b643d7642f2,e1cdec92e2662d03a64a25ce136c4f4f2e1e2decdba9a70b4245209f349856e3
src/bin/Data/Interface/Progress.OZJ,.OZJ,original/Interface/Progress.jpg,RGB,200,16,"[255, 255]",0,0,3200,097436389ce352ba63799f7cf94ca779e35ff1e9778395d658b28a6d2c2e477b,592e99a8db4d72270cb9d347448168aebc1f2ba22a58f3839b5c6d8f727853f9
src/bin/Data/Interface/Progress_Back.OZJ,.OZJ,original/Interface/Progress_Back.jpg,RGB,200,16,"[255, 255]",0,0,3200,69f51d26047aed4515d78c705864d7508d2046861081a8a295a6be33f4a4bbb6,37b193e5b94e847af598b9b71b572bec723a8799fec1b265d6d88ab182bbc216
src/bin/Data/Interface/Quest_Bt_cast.OZT,.OZT,original/Interface/Quest_Bt_cast.tga,RGBA,36,58,"[0, 255]",6,270,1812,74a8f1304e648df8e8bfa81b66795be1cf30ec734bc99bf301c58619b107af4e,1f713a3f8b1c637335f4e8c28c27e1024cb0c78152253a88e565a5619283f373
src/bin/Data/Interface/Quest_Bt_open.OZT,.OZT,original/Interface/Quest_Bt_open.tga,RGBA,36,58,"[0, 255]",6,270,1812,8319946b6ce42e59fb77a010107c207d5652cc26a36e4dc12498d401a35c938c,3d3d63e575771bb05e56b2299aede3a192ccde982312f457191e2c3e1a5c9da0
src/bin/Data/Interface/Quest_bt_L.OZT,.OZT,original/Interface/Quest_bt_L.tga,RGBA,17,36,"[0, 255]",244,194,174,08fc56eb304c204bb3d12b82bb455468b150a1824b93b4ba7e5102a2c33268b8,cdaefafa5006c42addbab5582c880e74d7298dbd42c225d83126f303a7df63bb
src/bin/Data/Interface/Quest_bt_R.OZT,.OZT,original/Interface/Quest_bt_R.tga,RGBA,17,36,"[0, 255]",244,194,174,0970e2de753ca6e1fc7db8fdee6dbbad21ba5770bc78fd2745b7c9ff44083a26,43dc1135acf38218907814ea0f62aa90e158ffb756b55f3b00860b67d5888309
src/bin/Data/Interface/Quest_tab01.OZT,.OZT,original/Interface/Quest_tab01.tga,RGBA,166,22,"[0, 255]",336,583,2733,7d81f99b68cd3ffb91f7f036db394dacfe05bd0f4a8d291d1752caa9d6636e8d,24357aa9876d8c805096b9463179ce3723b1c2332897161c47bc2aabbaedbbba
src/bin/Data/Interface/Quest_tab02.OZT,.OZT,original/Interface/Quest_tab02.tga,RGBA,48,22,"[0, 255]",10,114,932,7f1f490118c7dbfcb06f0c6eaa78172b4b5ce272a383b564945aa0cf036d5333,90f6fc7ca6879bdf3e85eeb4d35cc0821e1e940531af19c828314b2b99cef268
src/bin/Data/Interface/Quest_tab03.OZT,.OZT,original/Interface/Quest_tab03.tga,RGBA,72,22,"[0, 255]",10,162,1412,289ddbf6dc302589dd679af3902477d1bf53ee57ba3b3497ef18988a002fc87e,0bb146b4c930f3c8b62cda24fb7774d275636d577c551f7bafeb2c920fbbb921
src/bin/Data/Interface/Relic.OZT,.OZT,original/Interface/Relic.tga,RGBA,14,14,"[0, 255]",24,96,76,20023ef5ef20ef65279ad3aae86a359e12e78d4dc65cc12f9eb1b923ce15b57d,3295c5a3ed21bdc6f764459b13281fdd90dac3f5b6404412c5361bb6be84f91c
src/bin/Data/Interface/Skill.OZJ,.OZJ,original/Interface/Skill.jpg,RGB,256,256,"[255, 255]",0,0,65536,069d068efa602c190bc34122c9cd7188d53dd788323ec3bed4bad6177619419d,0e6e89f7619e434c98f5bb2000e45fb145ba72a376cadfa634b0de272a3d9dc0
src/bin/Data/Interface/Success_kantru.OZT,.OZT,original/Interface/Success_kantru.tga,RGBA,372,99,"[0, 255]",19611,3385,13832,d63b9e403cdec6e11a4766f81dc7e44804a79e38714fd61a418634bc78b992d0,3fa7979a050d85f5f1a9d156463350b6d7f1a198b76ec2ba20da72179ce85968
src/bin/Data/Interface/SwampOfCalmness.OZT,.OZT,original/Interface/SwampOfCalmness.tga,RGBA,166,90,"[0, 255]",7331,1922,5687,7c52d61d65f7947038e72929b40e0007c287cd3d451bc4c8330da137f652c395,16b44e3bcca23c6e1758490d75b6c4db6528d32d89b6db5589496f232d2e5f61
src/bin/Data/Interface/TeamA_box.OZT,.OZT,original/Interface/TeamA_box.tga,RGBA,9,8,"[0, 255]",21,0,51,8d0180072400ccd0bed13812cff4e5a88df313194ad2bc6f803ff395ff193de0,d204d220414c72124035708617b4ec8e6e9f3fb3147237279e1212ba4b44787d
src/bin/Data/Interface/TeamA_member.OZT,.OZT,original/Interface/TeamA_member.tga,RGBA,7,7,"[0, 255]",12,0,37,e6833fec50b393a419e7b377436849f7e3d309bb6ee33e699408e720fd08ed0e,452e808bb4322a20a476b7079f57cca68a5c740a64c23f40b51c100ed3dfe859
src/bin/Data/Interface/TeamA_npc.OZT,.OZT,original/Interface/TeamA_npc.tga,RGBA,9,9,"[0, 255]",10,1,70,bd4b4e056d8f60364856676dc289764a0caf5902b6baa153249486c25a506471,aa5a3fd4daa0dd1c87e2f941c55b67af41a058f97d8f40fc5e12d146cf8ff5a2
src/bin/Data/Interface/TeamB_box.OZT,.OZT,original/Interface/TeamB_box.tga,RGBA,9,8,"[0, 255]",21,0,51,59f3ca24966a7fe7406be8b92e76618161e9213479cd8562bc4c1c5bbc265aa6,43ff8b08f9776955f1287bb8c6faa83de217afe8e1ec1c710fb0ce489a3fc0de
src/bin/Data/Interface/TeamB_member.OZT,.OZT,original/Interface/TeamB_member.tga,RGBA,7,7,"[0, 255]",12,0,37,9905b4cdba3ce6e727260c7e49ed41dad6abd30b0e0f6ed0c1d34d8435fa28bb,55be7af014ff1c0e0a4b2919fcaaf6e069db9c0829010058ce4ac4ac686e6a04
src/bin/Data/Interface/TeamB_npc.OZT,.OZT,original/Interface/TeamB_npc.tga,RGBA,9,9,"[0, 255]",10,1,70,6b70b31ed0d2466884af00a3c58fad105c65b878de8cbce3cbcdfd5ca9762790,1d460ef47ffa24b6e2962e1f5cb099ca9137c2b75e558dfd21eb8d205362f6a1
src/bin/Data/Interface/Trading_line.OZJ,.OZJ,original/Interface/Trading_line.jpg,RGB,190,10,"[255, 255]",0,0,1900,2b96394e26a8e34f5d5b288e892856f2ce0c8bce725b932fa0b01d8cd44e4e29,fadaa08636ca36965da5197efe39e306bb0e697f5dc41112b3df81743a4482bc
src/bin/Data/Interface/accept_box01.OZJ,.OZJ,original/Interface/accept_box01.jpg,RGB,24,24,"[255, 255]",0,0,576,4d4b9f239330b1add0c03a44b9eec1440e11328940053f07e783f3e9d9cd072f,f4d7b46a12b37bec2ded1315ee9e8845df4406fd7234cfdab49e3623b60551db
src/bin/Data/Interface/accept_box02.OZJ,.OZJ,original/Interface/accept_box02.jpg,RGB,24,24,"[255, 255]",0,0,576,016ea5a95d9665b5c33c16c94d8798a1961a1eb808032fd41500cddb4f7ede57,de0f8931be8480b25d2ba246c31adc839d7960be3211362216d6b2d5616aeecf
src/bin/Data/Interface/aida.OZT,.OZT,original/Interface/aida.tga,RGBA,166,90,"[0, 255]",9731,1411,3798,4006b5c0b200080ff9b34b0b314839de4eb62f135b5bef86c89cddf353155c59,275879f4722f0d9e1856ce08a2d5416996a030d4f31eab125e0210b8ed0a25ba
src/bin/Data/Interface/atlans.OZT,.OZT,original/Interface/atlans.tga,RGBA,166,90,"[0, 255]",8240,1857,4843,df1981f3f5ed46cafbe609fecc13428c10fb6a78a695718680e00a9ea7bcb01e,47f391ea3bbbb3436951a4dea57b7f3b300d771a6348e42dd8b4f0c79406032b
src/bin/Data/Interface/b_command01.OZJ,.OZJ,original/Interface/b_command01.jpg,RGB,30,18,"[255, 255]",0,0,540,6839e40ea1b96503c606c143cac5954e3bab46ff22847f47d781ec88ac2d4226,155f79bc5148bf483c22200d9aa34edc874c547d0a9eaf12395991d8516d2ab2
src/bin/Data/Interface/b_command02.OZJ,.OZJ,original/Interface/b_command02.jpg,RGB,30,18,"[255, 255]",0,0,540,da08d37b8ffd3acfd5a1fe4e5f8e1902f91552a5f9ec7ea09f761b68ac4f8aca,72e624885bd490d2877f78ddc0f071077e12f9c5f95bc93d20c05723ad045ebc
src/bin/Data/Interface/b_connect.OZT,.OZT,original/Interface/b_connect.tga,RGBA,54,120,"[0, 255]",8,64,6408,301ded0a072e52a08d7164c5e7820bbea92e4147bf0c77dcba6cea37ae6d45f5,9b86914c124fde95f9e3676d2da740ce21fcce30e994f114bcd788419877f666
src/bin/Data/Interface/b_create.OZT,.OZT,original/Interface/b_create.tga,RGBA,54,120,"[0, 255]",8,64,6408,e21714c018ccb5875e6477dc3f2cb44868c4802c94d077ee28ffae195091ceb7,240fd52811b9230f6739cd815c054759dc2f29cd7c280ecec651dd1e238c627b
src/bin/Data/Interface/b_delete.OZT,.OZT,original/Interface/b_delete.tga,RGBA,54,120,"[0, 255]",8,64,6408,3f8389fd069e6b34da7e913ec449d4098d14f309e70efe1e634d15b8d4ebcf81,b587737e13e40c065171ba7368315f41e284c401d3a4ed19e85e3e157be27e1f
src/bin/Data/Interface/b_group02.OZJ,.OZJ,original/Interface/b_group02.jpg,RGB,19,18,"[255, 255]",0,0,342,66b92873b5992de16821e7f5d45bcbc367a966503f8771c6e9d813ddbb992894,5c4f572458ec88642ab24684d5d1e0a8afdb4612befe15b688ff71224cdf49fe
src/bin/Data/Interface/b_zoomout01.OZJ,.OZJ,original/Interface/b_zoomout01.jpg,RGB,24,22,"[255, 255]",0,0,528,f397400cfb169c634f3476ede62636a7720e94f52adf7577be8d75ad7a310e92,6a3155830a991fca146ace39afe5b2ccc53b0d74e3e89fd07f7215547ddb0528
src/bin/Data/Interface/back1.OZJ,.OZJ,original/Interface/back1.jpg,RGB,32,32,"[255, 255]",0,0,1024,6c3d87545d8f2e7c3cc0c3a69b1abe9f0343be4532a7cfcaddf10eec551551d6,1739fd204eb7062bda2781ac8696dfd63711683ceec82f511595eaa8f3ca42d2
src/bin/Data/Interface/back2.OZJ,.OZJ,original/Interface/back2.jpg,RGB,32,32,"[255, 255]",0,0,1024,14d6b2bcef41485e6e53048abf6ec998d92350664c88b77c1d037a45da23364a,693729b0df04e5f6fde4d09db52606490ca3038c44614121f1cef8688acd3c39
src/bin/Data/Interface/back3.OZJ,.OZJ,original/Interface/back3.jpg,RGB,32,32,"[255, 255]",0,0,1024,07c23f54d378618a08e364545c82750d1843be1fce1a5bdc6a0ecef54e8a03ed,2097546fbd46e98381d648b133589c869115746cf272831c8427904b62a56c77
src/bin/Data/Interface/backpanel0.ozt,.ozt,original/Interface/backpanel0.tga,RGBA,256,256,"[0, 255]",9472,0,56064,977b913e8ffaa6bfd68299d19f46b69e23547520e8ae2040c55b093eb29d2e57,526533f691e51ae8cd5499816ded3821afec8e5b4c68a242bb3f8a3be9d3f7c3
src/bin/Data/Interface/backpanel1.ozt,.ozt,original/Interface/backpanel1.tga,RGBA,256,256,"[0, 255]",9472,0,56064,51bd92c3592e4dc1e130f944c87b25713c83a5b2441668f89f627561c75db5ca,1086c608a3be093e7d5a9a38fb6f5c1cad3aae686f705c84fc942b95fa4c64eb
