/////////////////////////////////////////////////////////////////////////////////
// Creado con Mu Editor MagicHand
/////////////////////////////////////////////////////////////////////////////////


0
//Index	Slot	Skill	X	Y	Serial	Opt	Drop	Nombre                                  Lvl	DmgMin	DmgMax	Speed	Dur	MagiDur	MagiPwr	ReqLvl	Str	Agi	Ene	Vit	Com	Tipo	DwSmGm	DkBkBm	FeMeHe	MgDm	DlLe	SBsDiM
138	5	0	2	2	1	1	0	"Storm Crow v2 Gloves"			200	255	255	200	380	90	90	0	0	0	0	0	0	0	1	0	0	
139	5	0	2	2	1	1	0	"RLk v5 Ed.L Gloves"			200	255	255	255	380	90	90	0	0	0	0	1	1	1	1	1	1
140	5	0	2	2	1	1	0	"RLk v6 Ed.L Gloves"			200	255	255	255	380	90	90	0	0	0	0	1	1	1	1	1	1

end
11
//Index	Slot	Skill	X	Y	Serial	Opt	Drop	Nombre                                  Lvl	Def	DefRate	Dur	ReqLvl	Str	Agi	Ene	Vit	Com	Tipo	DwSmGm	DkBkBm	FeMeHe	MgDm	DlLe	SBsDiM
0	6	0	2	2	1	1	1	"Bronze Boots"  			12	4	10	34	0	80	20	0	0	0	0	0	1	0	1	1	0
1	6	0	2	2	1	1	1	"Dragon Boots"  			54	15	2	68	0	120	30	0	0	0	0	0	1	0	1	0	0
2	6	0	2	2	1	1	1	"Pad Boots"  				4	3	10	28	0	20	0	0	0	0	0	1	0	0	1	0	0
3	6	0	2	2	1	1	1	"Legendary Boots"  			46	12	0	42	0	30	0	0	0	0	0	1	0	0	1	0	0
4	6	0	2	2	1	1	1	"Bone Boots"  				16	6	6	30	0	30	0	0	0	0	0	1	0	0	1	0	0
5	6	0	2	2	1	1	1	"Leather Boots"  			5	2	12	30	0	80	0	0	0	0	0	0	1	0	1	1	0
6	6	0	2	2	1	1	1	"Scale Boots"  				22	8	8	40	0	110	0	0	0	0	0	0	1	0	1	1	0
7	6	0	2	2	1	1	1	"Sphinx Boots"  			30	9	8	36	0	30	0	0	0	0	0	1	0	0	1	0	0
8	6	0	2	2	1	1	1	"Brass Boots"  				32	10	6	44	0	100	30	0	0	0	0	0	1	0	1	0	0
9	6	0	2	2	1	1	1	"Plate Boots"  				42	12	4	50	0	130	0	0	0	0	0	0	1	0	1	0	0
10	6	0	2	2	1	1	1	"Vine Boots"  				5	2	0	22	0	30	60	0	0	0	0	0	0	1	0	0	0
11	6	0	2	2	1	1	1	"Silk Boots"  				15	4	0	26	0	30	70	0	0	0	0	0	0	1	0	0	0
12	6	0	2	2	1	1	1	"Wind Boots"  				27	7	0	32	0	30	80	0	0	0	0	0	0	1	0	0	0
13	6	0	2	2	1	1	1	"Spirit Boots"  			40	10	0	38	0	40	80	0	0	0	0	0	0	1	0	0	0
14	6	0	2	2	1	1	1	"Guardian Boots"  			52	16	0	45	0	40	80	0	0	0	0	0	0	1	0	0	0
15	6	0	2	2	1	1	1	"Storm Crow Boots"  			72	22	2	80	0	150	70	0	0	0	0	0	0	0	1	0	0
16	6	0	2	2	1	1	1	"Black Dragon Boots"  			78	24	2	74	0	170	60	0	0	0	0	0	1	0	0	0	0
17	6	0	2	2	1	1	1	"Dark Phoenix Boots"  			93	40	2	80	0	198	60	0	0	0	0	0	2	0	0	0	0
18	6	0	2	2	1	1	1	"Grand Soul Boots"  			76	22	0	67	0	59	10	0	0	0	0	2	0	0	0	0	0
19	6	0	2	2	1	1	1	"Divine Boots"  			81	30	0	74	0	50	110	0	0	0	0	0	0	2	0	0	0
20	6	0	2	2	1	1	1	"Thunder Hawk Boots"  			92	37	2	82	0	150	70	0	0	0	0	0	0	0	1	0	0
21	6	0	2	2	1	1	1	"Great Dragon Boots"  			98	50	0	86	0	200	58	0	0	0	0	0	2	0	0	0	0
22	6	0	2	2	1	1	1	"Dark Soul Boots"  			95	31	0	75	0	55	18	0	0	0	0	2	0	0	0	0	0
23	6	0	2	2	1	1	1	"Hurricane Boots"  			110	50	0	90	0	162	66	0	0	0	0	0	0	0	1	0	0
24	6	0	2	2	1	1	1	"Red Spirit Boots"  			87	40	0	80	0	52	115	0	0	0	0	0	0	2	0	0	0
25	6	0	2	2	1	1	1	"Light Plate Boots"  			45	13	0	42	0	70	20	0	0	0	0	0	0	0	0	1	0
26	6	0	2	2	1	1	1	"Adamantine Boots"  			60	20	0	56	0	77	21	0	0	0	0	0	0	0	0	1	0
27	6	0	2	2	1	1	1	"Dark Steel Boots"  			83	25	0	70	0	84	22	0	0	0	0	0	0	0	0	1	0
28	6	0	2	2	1	1	1	"Dark Master Boots"  			95	33	0	78	0	80	21	0	0	0	0	0	0	0	0	1	0
29	6	0	2	2	1	1	1	"Dragon Knight Boots"  			119	63	0	90	380	170	60	0	0	0	0	0	2	0	0	0	0
30	6	0	2	2	1	1	1	"Venom Mist Boots"  			119	47	0	86	380	44	15	0	0	0	0	2	0	0	0	0	0
31	6	0	2	2	1	1	1	"Sylphid Ray Boots"  			119	53	0	86	380	38	80	0	0	0	0	0	0	2	0	0	0
32	6	0	2	2	1	1	1	"Volcano Boots"  			131	61	0	95	380	145	60	0	0	0	0	0	0	0	1	0	0
33	6	0	2	2	1	1	1	"Sunlight Boots"  			121	44	0	82	380	62	16	0	0	0	0	0	0	0	0	1	0
34	6	0	2	2	1	1	1	"Ashcrow Boots"  			68	19	0	72	0	160	50	0	0	0	0	0	1	0	0	0	0
35	6	0	2	2	1	1	1	"Eclipse Boots"  			68	17	0	54	0	53	12	0	0	0	0	1	0	0	0	0	0
36	6	0	2	2	1	1	1	"Iris Boots"  				68	23	0	59	0	50	70	0	0	0	0	0	0	1	0	0	0
37	6	0	2	2	1	1	1	"Valiant Boots"  			98	29	0	81	0	155	50	0	0	0	0	0	0	0	1	0	0
38	6	0	2	2	1	1	1	"Glorious Boots"  			98	29	0	74	0	80	21	0	0	0	0	0	0	0	0	1	0
39	6	0	2	2	1	1	1	"Violent Wind Boots"  			26	11	0	36	0	27	0	0	0	0	0	0	0	0	0	0	1
40	6	0	2	2	1	1	1	"Red Wing Boots"  			46	15	0	42	0	25	4	0	0	0	0	0	0	0	0	0	1
41	6	0	2	2	1	1	1	"Ancient Boots"  			65	21	0	54	0	53	16	0	0	0	0	0	0	0	0	0	1
42	6	0	2	2	1	1	1	"Demonic Boots"  			76	28	0	67	0	60	10	0	0	0	0	0	0	0	0	0	2
43	6	0	2	2	1	1	1	"Storm Blitz Boots"  			95	38	0	75	380	57	20	0	0	0	0	0	0	0	0	0	2
44	6	0	2	2	1	1	0	"Lilium Boots"  			119	51	0	86	380	76	0	0	0	0	0	0	0	0	0	0	2
45	6	0	2	2	1	1	1	"Titan Boots"  				96	57	0	86	380	222	32	0	0	0	0	0	1	0	0	0	0
46	6	0	2	2	1	1	1	"Brave Boots"  				93	45	0	86	380	74	162	0	0	0	0	0	1	0	0	0	0
47	6	0	2	2	1	1	1	"Phantom Boots"  			97	54	0	86	380	212	57	0	0	0	0	0	0	0	1	0	0
48	6	0	2	2	1	1	1	"Destroy Boots"  			94	44	0	86	380	62	19	165	0	0	0	0	0	0	1	0	0
49	6	0	2	2	1	1	1	"Seraphim Boots"  			97	42	0	86	380	55	197	0	0	0	0	0	0	1	0	0	0
50	6	0	2	2	1	1	1	"Divine Boots"  			92	35	0	86	380	32	29	138	0	0	0	0	0	1	0	0	0
51	6	0	2	2	1	1	1	"Royal Boots"  				98	38	0	86	380	105	38	0	0	0	0	0	0	0	0	1	0
52	6	0	2	2	1	1	1	"Hades Boots"  				94	34	0	86	380	60	15	181	0	0	0	1	0	0	0	0	0
53	6	0	2	2	1	1	0	"Queen Boots"  				97	98	0	86	380	65	15	0	0	0	0	0	0	0	0	0	2
56	6	0	2	2	1	1	0	"Cyrus Boots"  				100	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
57	6	0	2	2	1	1	0	"Royal Boots"  				100	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
58	6	0	2	2	1	1	0	"Majestic Boots"  			100	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
59	6	0	2	2	1	1	0	"Dinamic Boots"  			100	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
60	6	0	2	2	1	1	0	"Devil Boots"  				100	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
61	6	0	2	2	1	1	0	"Divine Master  Boots"  		100	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
62	6	0	2	2	1	1	0	"Reliquia 02 [M] Boots"  		255	255	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
63	6	0	2	2	1	1	0	"Ultimate  Boots"  			210	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
64	6	0	2	2	1	1	0	"Imperial  Boots"  			100	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
65	6	0	2	2	1	1	0	"Nightmare  Boots"  			100	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
66	6	0	2	2	1	1	0	"Xentarlion  Boots"  			100	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
67	6	0	2	2	1	1	0	"Zoul   Boots"  			100	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
68	6	0	2	2	1	1	0	"Fight  Boots"  			100	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
69	6	0	2	2	1	1	0	"AoKuang Boots"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
70	6	0	2	2	1	1	0	"Guanyu Boots"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
71	6	0	2	2	1	1	0	"Angel Power [F] Boots"  		255	255	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
72	6	0	2	2	1	1	0	"Demon Lord Boots"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
73	6	0	2	2	1	1	0	"God Of War Boots"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
74	6	0	2	2	1	1	0	"Zeus Boots"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
75	6	0	2	2	1	1	0	"Odin Boots"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
76	6	0	2	2	1	1	0	"Wonkog Boots"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
77	6	0	2	2	1	1	0	"Reliquia 01  Boots "  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
78	6	0	2	2	1	1	0	"Warrior  Boots "  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
79	6	0	2	2	1	1	0	"Darck [Ed.Limitado] Boots "  		255	255	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
80	6	0	2	2	1	1	0	"Chronus Boots "  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
81	6	0	2	2	1	1	0	"Demon Blue Boots "  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
82	6	0	2	2	1	1	0	"Natal [M] Boots "  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
83	6	0	2	2	1	1	0	"Ice Boots "  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
84	6	0	2	2	1	1	0	"Demon  Boots"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
85	6	0	2	2	1	1	0	"Naruto Rikudo Boots"  			180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
86	6	0	2	2	1	1	0	"Hashirama Sennin Boots"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
87	6	0	2	2	1	1	0	"Minato Namikaze Boots"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
88	6	0	2	2	1	1	0	"Tobi Mascara Branca Boots"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
89	6	0	2	2	1	1	0	"Uchiha Madara Boots"  			180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
90	6	0	2	2	1	1	0	"Tobirama Senju Boots"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
91	6	0	2	2	1	1	0	"Obscure Boots"  			180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
92	6	0	2	2	1	1	0	"Angel Power [M] Boots"  		230	250	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
93	6	0	2	2	1	1	0	"Heavy  Boots"  			180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
94	6	0	2	2	1	1	0	"King Lord (DL) Boots"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
95	6	0	2	2	1	1	0	"King Lord (SUM) Boots"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
96	6	0	2	2	1	1	0	"King Lord (SM) Boots"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
97	6	0	2	2	1	1	0	"King Lord (BM) Boots"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
98	6	0	2	2	1	1	0	"King Lord (ELFA) Boots"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
99	6	0	2	2	1	1	0	"King Lord (MG) Boots"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
100	6	0	2	2	1	1	0	"Black [C] Boots"  			180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
101	6	0	2	2	1	1	0	"Reliquia 02 [F]  Boots"  		230	238	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
102	6	0	2	2	1	1	0	"Goku Deus Boots"  			200	165	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
103	6	0	2	2	1	1	0	"Vegeta Deus Boots"  			200	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
104	6	0	2	2	1	1	0	"Bills Deus Boots"  			255	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
105	6	0	2	2	1	1	0	"Warlock [HL] Boots"  			255	165	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
106	6	0	2	2	1	1	0	"Nasus Boots"  				255	165	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
107	6	0	2	2	1	1	0	"Fire Golden [v.2] Boots"  		255	255	0	255	380	105	13	0	0	0	0	1	1	1	1	1	1
108	6	0	2	2	1	1	0	"Roca Boots"  				255	165	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
109	6	0	2	2	1	1	0	"Power Boots"  				255	165	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
110	6	0	2	2	1	1	0	"iClouD Boots"  			50	150	0	200	380	105	15	0	0	0	0	1	1	1	1	1	1
111	6	0	2	2	1	1	0	"Natal [F] Boots"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
112	6	0	2	2	1	1	0	"Lord Rimbros Boots"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
113	6	0	2	2	1	1	0	"Lod Devil Boots"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
114	6	0	2	2	1	1	0	"Dracma [R] Boots"  			255	255	0	200	380	26	15	0	0	0	0	1	1	1	1	1	1
115	6	0	2	2	1	1	0	"Eros [R] Boots"  			255	255	0	200	380	26	15	0	0	0	0	1	1	1	1	1	1
116	6	0	2	2	1	1	0	"Apollo [R] Boots"  			255	255	0	200	380	26	15	0	0	0	0	1	1	1	1	1	1
117	6	0	2	2	1	1	0	"Wide [Rei] Boots"  			255	255	0	200	380	26	15	0	0	0	0	1	1	1	1	1	1
118	6	0	2	2	1	1	0	"Haguromo [E.D] Boots"  		255	255	0	200	380	26	15	0	0	0	0	1	1	1	1	1	1
119	6	0	2	2	1	1	0	"Hyperion Boots [E]"  			255	255	0	200	380	126	156	0	0	0	0	1	1	1	1	1	1
130	6	0	2	2	1	1	0	"Espcial 01 Boots"  			150	130	0	90	380	170	60	0	0	0	0	1	1	1	1	1	1
131	6	0	2	2	1	1	0	"SET REI DO PVP BOOTS"  		255	255	255	90	380	170	60	0	0	0	0	1	1	1	1	1	1
132	6	0	2	2	1	1	0	"Especial 02 Boots[R]"  		195	200	255	90	380	70	60	0	0	0	0	1	1	1	1	1	1
133	6	0	2	2	1	1	0	"Especial 03 Boots[R]"  		195	255	255	90	380	70	80	0	0	0	0	1	1	1	1	1	1
134	6	0	2	2	1	1	0	"Assassine Boots"			192	255	255	200	380	90	90	0	0	0	0	1	1	0	0	1	0
135	6	0	2	2	1	1	0	"Assassine Boots[F]"			192	255	255	200	380	90	90	0	0	0	0	0	0	1	0	0	1
136	6	0	2	2	1	1	0	"The Black Boots"			192	255	255	200	380	90	90	0	0	0	0	1	1	1	1	1	1
137	6	0	2	2	1	1	0	"Legendary v2 Boots"			200	255	255	200	380	90	90	0	0	0	0	1	0	0	0	0	0	
138	6	0	2	2	1	1	0	"Storm Crow v2 Boots"			200	255	255	200	380	90	90	0	0	0	0	0	0	0	1	0	0	
139	6	0	2	2	1	1	0	"RLk v5 Ed.L Boots"			200	255	255	255	380	90	90	0	0	0	0	1	1	1	1	1	1
140	6	0	2	2	1	1	0	"RLk v6 Ed.L Boots"			200	255	255	255	380	90	90	0	0	0	0	1	1	1	1	1	1

end
12
//Index	Slot	Skill	X	Y	Serial	Opt	Drop	Nombre                                  Lvl	Def	Dur	ReqLvl	Ene	Str	Agi	Com	Zen	DwSmGm	DkBkBm	FeMeHe	MgDm	DlLe	SBsDiM
0	7	0	3	2	1	0	0	"Wings of Elf"  			100	10	200	180	0	0	0	0	0	0	0	1	0	0	0
1	7	0	5	3	1	0	0	"Wings of Heaven"  			100	10	200	180	0	0	0	0	0	1	0	0	1	0	0
2	7	0	5	2	1	1	0	"Wings of Satan"  			100	20	200	180	0	0	0	0	0	0	1	0	1	0	0
3	7	0	5	3	1	1	0	"Wings of Spirits"  			150	30	200	215	0	0	0	0	0	0	0	2	0	0	0
4	7	0	5	3	1	1	0	"Wings of Soul"  			150	30	200	215	0	0	0	0	0	2	0	0	0	0	0
5	7	0	3	3	1	1	0	"Wings of Dragon"  			150	45	200	215	0	0	0	0	0	0	2	0	0	0	0
6	7	0	4	2	1	1	0	"Wings of Darkness"  			150	40	200	215	0	0	0	0	0	0	0	0	1	0	0
7	0	0	1	1	1	0	1	"Orb of Twisting Slash"  		47	0	0	80	0	0	0	0	29000	0	1	0	1	0	0
8	0	0	1	1	1	0	1	"Healing Orb"  				8	0	0	0	100	0	0	0	800	0	0	1	0	0	0
9	0	0	1	1	1	0	1	"Orb of Greater Fortitude"  		13	0	0	0	100	0	0	0	3000	0	0	1	0	0	0
10	0	0	1	1	1	0	1	"Orb of Greater Damage"  		18	0	0	0	100	0	0	0	7000	0	0	1	0	0	0
11	0	0	1	1	1	0	1	"Orb of Summoning"  			3	0	0	0	0	0	0	0	150	0	0	1	0	0	0
12	0	0	1	1	1	0	1	"Orb of Rageful Blow"  			78	0	0	170	0	0	0	0	150000	0	2	0	0	0	0
13	0	0	1	1	1	0	1	"Orb of Impale"  			20	0	0	28	0	0	0	0	10000	0	1	0	1	0	0
14	0	0	1	1	1	0	1	"Orb of Greater Fortitude"  		60	0	0	120	0	0	0	0	43000	0	1	0	0	0	0
15	0	0	1	1	1	0	0	"Jewel of Chaos"  			12	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	0	0	1	1	1	0	1	"Orb of Fire Slash"  			60	0	0	0	0	320	0	0	51000	0	0	0	1	0	0
17	0	0	1	1	1	0	1	"Orb of Penetration"  			64	0	0	130	0	0	0	0	72000	0	0	1	0	0	0
18	0	0	1	1	1	0	1	"Orb of Ice Arrow"  			81	0	0	0	0	0	258	0	195000	0	0	2	0	0	0
19	0	0	1	1	1	0	1	"Orb of Death Stab"  			72	0	0	160	0	0	0	0	85000	0	2	0	0	0	0
21	0	0	1	2	1	0	1	"Scroll of FireBurst"  			74	0	0	0	20	0	0	0	115000	0	0	0	0	1	0
22	0	0	1	2	1	0	1	"Scroll of Summon"  			98	0	0	0	34	0	0	144	375000	0	0	0	0	1	0
23	0	0	1	2	1	0	1	"Scroll of Critical Damage"  		82	0	0	0	25	0	0	44	220000	0	0	0	0	1	0
24	0	0	1	2	1	0	1	"Scroll of Electric Spark"  		92	0	0	0	29	0	0	84	295000	0	0	0	0	1	0
26	0	0	1	1	1	0	0	"Gem of Secret"  			0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
30	0	0	1	1	1	0	0	"Bundled Jewel of Bless"  		25	0	0	0	0	0	0	0	0	1	1	1	1	1	1
31	0	0	1	1	1	0	0	"Bundled Jewel of Soul"  		30	0	0	0	0	0	0	0	0	1	1	1	1	1	1
32	0	0	1	1	1	0	0	"Box of Red Ribbon"  			0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
33	0	0	1	1	1	0	0	"Box of Green Ribbon"  			0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
34	0	0	1	1	1	0	0	"Box of Blue Ribbon"  			0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
35	0	0	1	2	1	0	1	"Scroll of Fire Scream"  		102	0	0	0	32	0	0	70	300000	0	0	0	0	1	0
36	7	0	4	3	1	1	0	"Wing of Storm"  			150	60	220	400	0	0	0	0	0	0	3	0	0	0	0
37	7	0	4	3	1	1	0	"Wing of Eternal"  			150	45	220	400	0	0	0	0	0	3	0	0	0	0	0
38	7	0	4	3	1	1	0	"Wing of Illusion"  			150	45	220	400	0	0	0	0	0	0	0	3	0	0	0
39	7	0	4	3	1	1	0	"Wing of Ruin"  			150	55	220	400	0	0	0	0	0	0	0	0	3	0	0
40	7	0	2	3	1	1	0	"Cape of Emperor"  			150	45	220	400	0	0	0	0	0	0	0	0	0	3	0
41	7	0	4	2	1	0	0	"Wing of Curse"  			100	10	200	180	0	0	0	0	0	0	0	0	0	0	1
42	7	0	4	3	1	1	0	"Wind of Despair"  			150	30	200	215	0	0	0	0	0	0	0	0	0	0	2
43	7	0	4	3	1	1	0	"Wing of Dimension"  			150	45	220	400	0	0	0	0	0	0	0	0	0	0	3
44	0	0	1	1	1	0	1	"Crystal of Destruction"  		100	0	0	220	0	0	0	0	380000	0	2	0	0	0	0
45	0	0	1	1	1	0	1	"Crystal of Multi-Shot"  		100	0	0	220	0	0	0	0	380000	0	0	2	0	0	0
46	0	0	1	1	1	0	1	"Crystal of Recovery"  			100	0	0	220	37	0	0	0	250000	0	0	2	0	0	0
47	0	0	1	1	1	0	1	"Crystal of Flame Strike"  		100	0	0	220	0	0	0	0	380000	0	0	0	1	0	0
48	0	0	1	2	1	0	1	"Scroll of Chaotic Diseier"  		100	0	0	220	16	0	0	0	380000	0	0	0	0	1	0
60	0	0	1	1	1	0	0	"Seed (Fire)"  				150	0	0	0	0	0	0	0	500000	1	1	1	1	1	1
61	0	0	1	1	1	0	0	"Seed (Water)"  			150	0	0	0	0	0	0	0	500000	1	1	1	1	1	1
62	0	0	1	1	1	0	0	"Seed (Ice)"  				150	0	0	0	0	0	0	0	500000	1	1	1	1	1	1
63	0	0	1	1	1	0	0	"Seed (Wind)"  				150	0	0	0	0	0	0	0	500000	1	1	1	1	1	1
64	0	0	1	1	1	0	0	"Seed (Lightning)"  			150	0	0	0	0	0	0	0	500000	1	1	1	1	1	1
65	0	0	1	1	1	0	0	"Seed (Earth)"  			150	0	0	0	0	0	0	0	500000	1	1	1	1	1	1
70	0	0	1	1	1	0	0	"Sphere (Mono)"  			102	0	0	0	0	0	0	0	100000	1	1	1	1	1	1
71	0	0	1	1	1	0	0	"Sphere (Di)"  				122	0	0	0	0	0	0	0	150000	1	1	1	1	1	1
72	0	0	1	1	1	0	0	"Sphere (Tri)"  			132	0	0	0	0	0	0	0	200000	1	1	1	1	1	1
73	-1	0	1	1	1	0	0	"Sphere (Tetra)"  			142	0	0	0	0	0	0	0	250000	1	1	1	1	1	1
74	-1	0	1	1	1	0	0	"Sphere (Penta)"  			152	0	0	0	0	0	0	0	300000	1	1	1	1	1	1
100	0	0	1	1	1	0	0	"Seed Sphere (Fire)"  			1	0	0	0	0	0	0	0	1050000	1	1	1	1	1	1
101	0	0	1	1	1	0	0	"Seed Sphere (Water)"  			1	0	0	0	0	0	0	0	1050000	1	1	1	1	1	1
102	0	0	1	1	1	0	0	"Seed Sphere (Ice)"  			1	0	0	0	0	0	0	0	1050000	1	1	1	1	1	1
103	0	0	1	1	1	0	0	"Seed Sphere (Wind)"  			1	0	0	0	0	0	0	0	1050000	1	1	1	1	1	1
104	0	0	1	1	1	0	0	"Seed Sphere (Lightning)"  		1	0	0	0	0	0	0	0	1050000	1	1	1	1	1	1
105	0	0	1	1	1	0	0	"Seed Sphere (Earth)"  			1	0	0	0	0	0	0	0	1050000	1	1	1	1	1	1
106	0	0	1	1	1	0	0	"Seed Sphere (Fire)"  			2	0	0	0	0	0	0	0	1125000	1	1	1	1	1	1
107	0	0	1	1	1	0	0	"Seed Sphere (Water)"  			2	0	0	0	0	0	0	0	1125000	1	1	1	1	1	1
108	0	0	1	1	1	0	0	"Seed Sphere (Ice)"  			2	0	0	0	0	0	0	0	1125000	1	1	1	1	1	1
109	0	0	1	1	1	0	0	"Seed Sphere (Wind)"  			2	0	0	0	0	0	0	0	1125000	1	1	1	1	1	1
110	0	0	1	1	1	0	0	"Seed Sphere (Lightning)"  		2	0	0	0	0	0	0	0	1125000	1	1	1	1	1	1
111	0	0	1	1	1	0	0	"Seed Sphere (Earth)"  			2	0	0	0	0	0	0	0	1125000	1	1	1	1	1	1
112	0	0	1	1	1	0	0	"Seed Sphere (Fire)"  			3	0	0	0	0	0	0	0	1200000	1	1	1	1	1	1
113	0	0	1	1	1	0	0	"Seed Sphere (Water)"  			3	0	0	0	0	0	0	0	1200000	1	1	1	1	1	1
114	0	0	1	1	1	0	0	"Seed Sphere (Ice)"  			3	0	0	0	0	0	0	0	1200000	1	1	1	1	1	1
115	0	0	1	1	1	0	0	"Seed Sphere (Wind)"  			3	0	0	0	0	0	0	0	1200000	1	1	1	1	1	1
116	0	0	1	1	1	0	0	"Seed Sphere (Lightning)"  		3	0	0	0	0	0	0	0	1200000	1	1	1	1	1	1
117	0	0	1	1	1	0	0	"Seed Sphere (Earth)"  			3	0	0	0	0	0	0	0	1200000	1	1	1	1	1	1
118	0	0	1	1	1	0	0	"Seed Sphere (Fire)"  			4	0	0	0	0	0	0	0	1275000	1	1	1	1	1	1
119	0	0	1	1	1	0	0	"Seed Sphere (Water)"  			4	0	0	0	0	0	0	0	1275000	1	1	1	1	1	1
120	0	0	1	1	1	0	0	"Seed Sphere (Ice)"  			4	0	0	0	0	0	0	0	1275000	1	1	1	1	1	1
121	0	0	1	1	1	0	0	"Seed Sphere (Wind)"  			4	0	0	0	0	0	0	0	1275000	1	1	1	1	1	1
122	0	0	1	1	1	0	0	"Seed Sphere (Lightning)"  		4	0	0	0	0	0	0	0	1275000	1	1	1	1	1	1
123	0	0	1	1	1	0	0	"Seed Sphere (Earth)"  			4	0	0	0	0	0	0	0	1275000	1	1	1	1	1	1
124	0	0	1	1	1	0	0	"Seed Sphere (Fire)"  			5	0	0	0	0	0	0	0	1350000	1	1	1	1	1	1
125	0	0	1	1	1	0	0	"Seed Sphere (Water)"  			5	0	0	0	0	0	0	0	1350000	1	1	1	1	1	1
126	0	0	1	1	1	0	0	"Seed Sphere (Ice)"  			5	0	0	0	0	0	0	0	1350000	1	1	1	1	1	1
127	0	0	1	1	1	0	0	"Seed Sphere (Wind)"  			5	0	0	0	0	0	0	0	1350000	1	1	1	1	1	1
128	0	0	1	1	1	0	0	"Seed Sphere (Lightning)"  		5	0	0	0	0	0	0	0	1350000	1	1	1	1	1	1
129	0	0	1	1	1	0	0	"Seed Sphere (Earth)"  			5	0	0	0	0	0	0	0	1350000	1	1	1	1	1	1
